gene_id	control_rep1	control_rep2	control_rep3	treat1_rep1	treat1_rep2	treat1_rep3	treat2_rep1	treat2_rep2	treat2_rep3
ENSG00000143369:ECM1	5	6	3	9	4	9	6	3	8
ENSG00000138622:HCN4	75	52	51	63	40	58	104	119	92
ENSG00000077092:RARB	0	1	1	0	0	0	1	1	0
ENSG00000076928:ARHGEF1	5466	5331	5084	7976	5909	5755	6738	5728	5244
ENSG00000160097:FNDC5	740	707	744	908	598	701	272	300	354
ENSG00000175895:PLEKHF2	2761	3106	2837	4105	2847	2965	4018	4158	4521
ENSG00000168263:KCNV2	779	851	872	1129	789	871	1038	1347	1514
ENSG00000008405:CRY1	1318	1429	1349	2015	1493	1520	1428	1680	1618
ENSG00000151532:VTI1A	2430	2463	2268	3364	2485	2293	2418	2069	1915
ENSG00000075275:CELSR1	1967	2203	1943	2771	2094	1846	1943	1786	1943
ENSG00000105171:POP4	2	8	4	13	14	6	7	6	7
ENSG00000160445:ZER1	51	75	49	58	38	42	102	106	114
ENSG00000133773:CCDC59	976	802	940	1254	733	767	410	549	506
ENSG00000122224:LY9	2431	2459	2602	3424	2211	2628	1688	2258	2500
ENSG00000183621:ZNF438	12563	12681	12515	17929	12831	12509	18761	17565	16626
ENSG00000165533:TTC8	68	81	68	103	62	58	14	12	21
ENSG00000160505:NLRP4	13	20	13	26	11	8	1	11	8
ENSG00000197782:ZNF780A	1521	1720	1615	2493	1831	1779	3527	3550	3696
ENSG00000166228:PCBD1	0	0	0	0	0	1	0	0	0
ENSG00000153944:MSI2	200	177	152	221	174	165	78	97	116
ENSG00000188186:LAMTOR4	0	0	1	1	0	0	0	0	0
ENSG00000077279:DCX	2	2	0	3	2	3	1	0	1
ENSG00000116922:C1orf109	5185	5188	5189	6744	4690	4706	4074	3639	3322
ENSG00000258083:OR9A4	2268	2367	2078	3219	2283	2252	1847	1675	1812
ENSG00000140854:KATNB1	2	0	0	0	4	0	1	0	3
ENSG00000185158:LRRC37B	432	467	434	631	471	467	485	441	440
ENSG00000100385:IL2RB	1540	1643	1582	2023	1546	1524	1397	1335	1398
ENSG00000244693:CTAGE8	377	356	346	427	309	323	132	137	149
ENSG00000226174:TEX22	1244	1309	1258	1750	1259	1333	992	937	985
ENSG00000150783:TEX12	283	294	294	411	385	339	277	280	269
ENSG00000140968:IRF8	4462	4512	4647	7043	4962	4893	5503	5317	5243
ENSG00000229637:PRAC2	2648	2618	2497	3970	2666	2793	2061	2144	2222
ENSG00000155324:GRAMD2B	5580	5945	5437	9470	6850	6911	5389	5149	5647
ENSG00000154451:GBP5	1257	1417	1319	2045	1506	1518	907	1170	1255
ENSG00000134256:CD101	94	95	112	138	113	98	24	23	29
ENSG00000166405:RIC3	1046	1296	1241	972	803	812	1118	1416	1572
ENSG00000155966:AFF2	3517	3581	3568	4820	3476	3472	3268	3054	2985
ENSG00000203907:OOEP	954	985	943	1291	797	979	640	713	781
ENSG00000116489:CAPZA1	783	856	787	1119	744	823	680	763	878
ENSG00000178462:TUBAL3	1337	1511	1265	1660	1335	1232	2914	2637	2700
ENSG00000186106:ANKRD46	2263	2352	2486	3496	2587	2725	2213	2295	2307
ENSG00000130779:CLIP1	165	246	184	265	187	205	262	264	217
ENSG00000001631:KRIT1	21873	25109	20446	40216	29806	28786	17114	18984	21891
ENSG00000151151:IPMK	407	563	488	792	590	562	535	541	478
ENSG00000149823:VPS51	1070	1122	1152	1588	1150	1100	1211	1225	1191
ENSG00000102466:FGF14	553	600	548	828	568	568	544	458	424
ENSG00000115594:IL1R1	845	773	817	1208	848	925	544	495	477
ENSG00000066583:ISOC1	1656	1597	1527	2297	1587	1571	1542	1304	1168
ENSG00000197774:EME2	1732	1724	1655	2471	1794	1804	1671	1574	1479
ENSG00000204710:SPDYC	2032	2235	2018	2822	1928	2075	2451	2542	2561
ENSG00000267680:ZNF224	119	160	142	105	80	66	153	177	147
ENSG00000169016:E2F6	1277	1474	1267	2069	1393	1557	473	574	620
ENSG00000241149:ZNF722P	2073	2629	1657	4010	3160	2554	2044	2578	3103
ENSG00000110697:PITPNM1	383	438	398	534	416	454	316	357	381
ENSG00000140093:SERPINA10	3	6	3	5	2	1	6	3	15
ENSG00000141579:ZNF750	2550	2526	2418	4462	3025	3244	2642	2735	2818
ENSG00000145284:SCD5	223	319	227	240	151	160	193	184	224
ENSG00000143590:EFNA3	4035	4329	4240	5962	4132	4572	3334	3860	4295
ENSG00000250821:EXOC1L	318	391	358	525	343	378	300	424	479
ENSG00000115661:STK16	968	1092	1045	1222	830	980	647	868	876
ENSG00000179240:GVQW3	31	32	43	51	22	33	12	20	13
ENSG00000154153:RETREG1	246	264	269	310	202	219	195	325	377
ENSG00000160961:ZNF333	1069	1133	1205	1184	751	836	782	916	1050
ENSG00000174373:RALGAPA1	5	5	8	3	3	0	0	0	0
ENSG00000197093:GAL3ST4	521	504	575	425	321	338	806	1142	1248
ENSG00000010282:HHATL	7789	8200	7442	11344	7908	8380	6087	6924	7832
ENSG00000130935:NOL11	2771	3167	2901	4427	3151	3341	3519	4075	4497
ENSG00000089250:NOS1	1879	1680	1884	2361	1374	1636	867	1080	951
ENSG00000072518:MARK2	0	0	0	0	0	0	0	0	0
ENSG00000047648:ARHGAP6	1	0	0	0	0	0	0	0	2
ENSG00000115221:ITGB6	100	97	79	153	99	101	89	100	105
ENSG00000182022:CHST15	3244	3730	3424	4782	3526	3599	3087	3140	3353
ENSG00000001497:LAS1L	8716	9242	8831	11338	7789	8573	6233	7154	8199
ENSG00000204544:MUC21	2076	2267	1929	3133	2222	2455	1149	1246	1548
ENSG00000108506:INTS2	8520	9194	9361	12788	8562	9591	6294	7420	7946
ENSG00000163380:LMOD3	3066	3176	3100	3965	2653	2891	3622	4164	4408
ENSG00000285897:AC004687.2	10114	10643	10294	13360	9430	10038	6629	7065	7198
ENSG00000251246:AL691442.2	2783	2936	2663	4118	2790	2982	1833	2278	2527
ENSG00000198586:TLK1	535	605	557	750	546	554	356	532	579
ENSG00000196150:ZNF250	2088	2206	2147	2801	1833	2239	1239	1481	1512
ENSG00000216649:GAGE12E	3	7	7	11	14	4	9	14	18
ENSG00000213397:HAUS7	782	891	820	1214	900	927	925	785	838
ENSG00000135018:UBQLN1	1553	1550	1591	2043	1451	1604	1762	2270	2499
ENSG00000111647:UHRF1BP1L	27	13	25	24	16	12	22	23	14
ENSG00000168333:PPDPFL	1	2	0	0	1	1	0	3	2
ENSG00000068971:PPP2R5B	4557	4886	4661	6821	4887	4901	4357	4645	4807
ENSG00000183077:AFMID	1656	1656	1647	2498	1736	1834	1508	1604	1832
ENSG00000184675:AMER1	1696	1751	1693	2662	1905	2093	1344	1491	1760
ENSG00000105996:HOXA2	2516	2444	2468	2790	1873	2047	1511	1864	1751
ENSG00000163510:CWC22	6060	7017	6742	9432	7020	7190	8095	8796	9438
ENSG00000257390:AC023055.1	1761	2076	1935	2541	1810	2097	1458	1962	2207
ENSG00000153404:PLEKHG4B	3259	3488	3156	4949	3559	3582	4264	4513	4817
ENSG00000113716:HMGXB3	177	177	164	213	133	158	210	256	250
ENSG00000144029:MRPS5	7727	7813	7815	11122	7906	8195	7742	8387	8369
ENSG00000028203:VEZT	55	60	41	89	81	93	49	83	58
ENSG00000119723:COQ6	1261	1440	1353	1765	1299	1352	819	977	1048
ENSG00000106290:TAF6	14	18	20	18	10	9	11	10	20
ENSG00000183690:EFHC2	30	52	47	56	50	52	13	8	17
ENSG00000081377:CDC14B	3119	3526	3257	4952	3651	3791	3870	4438	4708
ENSG00000278311:GGNBP2	1059	1223	1280	1391	1010	944	618	729	859
ENSG00000183161:FANCF	0	4	0	0	0	0	0	0	0
ENSG00000267508:ZNF285	1026	1255	1022	1528	1188	1142	786	747	719
ENSG00000248592:STIMATE-MUSTN1	2614	2823	2330	3301	2040	2132	3425	3139	3707
ENSG00000105447:GRWD1	204	211	221	317	227	217	276	252	294
ENSG00000146282:RARS2	472	554	487	653	509	545	455	487	509
ENSG00000135902:CHRND	1195	1325	1264	1953	1286	1417	1390	1647	1709
ENSG00000106538:RARRES2	366	541	347	744	638	713	109	127	136
ENSG00000134108:ARL8B	0	0	2	0	0	1	0	0	0
ENSG00000266997:AC090227.2	280	293	283	300	219	232	103	125	143
ENSG00000151322:NPAS3	402	425	438	600	444	422	391	377	470
ENSG00000140563:MCTP2	895	985	978	1195	794	921	919	1086	987
ENSG00000266826:AC011195.2	2068	2225	2088	2963	2022	2224	2847	2914	3083
ENSG00000163032:VSNL1	23	19	20	25	20	11	34	34	43
ENSG00000142330:CAPN10	6	2	9	7	8	5	1	11	9
ENSG00000122643:NT5C3A	0	0	0	0	0	0	0	0	0
ENSG00000197121:PGAP1	1276	1314	1258	1834	1287	1309	2037	2657	2854
ENSG00000180998:GPR137C	306	361	333	402	322	293	142	146	140
ENSG00000161642:ZNF385A	907	952	948	1163	779	865	1012	1284	1312
ENSG00000215906:LACTBL1	11649	12619	11267	18062	13042	13760	14850	15042	17039
ENSG00000171208:NETO2	1110	1291	1140	1695	1110	1104	1233	1258	1318
ENSG00000261130:AC140504.1	5	3	8	3	0	3	4	7	6
ENSG00000177879:AP3S1	2903	3186	2899	4903	3486	3645	3371	3240	3621
ENSG00000165175:MID1IP1	857	986	931	1242	900	931	868	1042	1120
ENSG00000170464:DNAJC18	2782	2915	2646	3306	2415	2319	2900	2729	2746
ENSG00000197496:SLC2A10	4730	5067	4760	6680	4859	5029	4599	4901	5193
ENSG00000165030:NFIL3	33	39	22	38	30	25	121	144	150
ENSG00000127529:OR7C2	1157	1182	1180	1644	1160	1148	1512	1610	1511
ENSG00000166949:SMAD3	975	1080	1014	1297	969	966	1656	1650	1769
ENSG00000108813:DLX4	248	270	258	223	188	211	53	72	68
ENSG00000279000:OR10A6	30	35	31	42	22	33	0	1	4
ENSG00000186635:ARAP1	2165	2271	2311	2652	1899	1966	2655	2914	2844
ENSG00000255071:SAA2-SAA4	64	80	60	76	47	45	36	33	37
ENSG00000165131:LLCFC1	67	71	103	64	34	43	38	46	32
ENSG00000285854:AC010197.2	747	768	688	715	530	538	1258	1571	1858
ENSG00000218336:TENM3	399	452	414	573	450	445	361	469	514
ENSG00000134982:APC	538	546	532	778	519	631	817	922	985
ENSG00000277462:ZNF670	120	98	134	142	70	95	160	181	185
ENSG00000154122:ANKH	230	228	264	275	142	197	245	248	260
ENSG00000163646:CLRN1	433	479	451	502	347	359	87	138	115
ENSG00000169379:ARL13B	0	0	0	1	0	0	0	0	0
ENSG00000225180:PVALEF	0	0	0	0	0	0	0	0	0
ENSG00000135002:RFK	0	0	3	0	0	0	0	0	0
ENSG00000132541:RIDA	0	0	0	0	0	0	0	0	0
ENSG00000143158:MPC2	0	0	0	0	0	0	0	0	0
ENSG00000125363:AMELX	1	0	3	0	0	0	0	0	0
ENSG00000178665:ZNF713	0	0	0	0	0	0	0	0	0
ENSG00000120314:WDR55	0	0	0	0	0	0	0	0	0
ENSG00000186439:TRDN	0	0	0	0	0	0	0	0	0
ENSG00000054983:GALC	0	0	0	0	0	0	0	0	0
ENSG00000111245:MYL2	0	0	0	0	0	0	0	0	0
ENSG00000123130:ACOT9	0	0	0	0	0	0	0	0	0
ENSG00000283496:ZNF511-PRAP1	1	0	0	0	0	0	0	0	0
ENSG00000227234:SPANXB1	0	0	0	0	0	0	0	0	0
ENSG00000152669:CCNO	0	0	0	0	0	0	0	0	0
ENSG00000157404:KIT	0	0	0	0	0	0	0	0	0
ENSG00000105339:DENND3	0	0	0	0	0	0	0	0	0
ENSG00000163792:TCF23	0	0	0	0	0	0	0	0	0
ENSG00000116191:RALGPS2	0	0	0	0	0	0	0	0	0
ENSG00000238074:TSPY9P	0	0	0	0	0	0	0	0	0
ENSG00000138653:NDST4	0	0	0	0	0	0	0	0	0
ENSG00000076248:UNG	0	0	0	0	0	0	0	0	0
ENSG00000101751:POLI	2	4	4	5	4	5	1	6	2
ENSG00000148600:CDHR1	3	3	4	11	1	0	2	2	1
ENSG00000184983:NDUFA6	9977	11041	10767	18514	13461	14269	16779	19195	21245
ENSG00000069696:DRD4	2266	2398	2198	3289	2326	2337	2088	1930	1932
ENSG00000067842:ATP2B3	0	0	0	0	0	0	0	0	1
ENSG00000203722:RAET1G	9	15	23	21	20	3	75	48	75
ENSG00000180155:LYNX1	2213	2331	2114	2980	2190	2160	1478	1340	1514
ENSG00000256950:AC069503.2	716	807	831	644	437	498	815	1063	1074
ENSG00000164742:ADCY1	4704	4661	4496	6901	4726	4653	5231	5076	4679
ENSG00000107819:SFXN3	417	385	463	591	459	426	809	832	697
ENSG00000172468:HSFY1	1	0	0	0	0	0	0	0	0
ENSG00000129946:SHC2	1295	1280	1255	1986	1403	1377	1429	1382	1425
ENSG00000008853:RHOBTB2	2486	2464	2454	3579	2870	2727	2087	1968	2086
ENSG00000101400:SNTA1	902	1014	966	1535	1136	1124	1420	1186	1320
ENSG00000239388:ASB14	82	91	60	99	67	68	33	39	33
ENSG00000277611:Z98752.3	31	54	40	34	19	16	47	64	54
ENSG00000169764:UGP2	0	1	1	1	2	1	0	0	0
ENSG00000182103:FAM181B	3	5	0	13	3	15	5	6	6
ENSG00000092377:TBL1Y	2158	2442	2286	3141	2077	2072	3303	3119	3135
ENSG00000197580:BCO2	341	404	373	519	411	419	414	348	391
ENSG00000170950:PGK2	877	903	943	1191	790	835	619	599	653
ENSG00000076716:GPC4	2293	2748	2442	3404	2581	2646	2379	2666	2904
ENSG00000167178:ISLR2	0	0	0	0	0	0	0	0	0
ENSG00000159579:RSPRY1	3347	4086	3570	4614	3657	3530	9473	9098	10170
ENSG00000196937:FAM3C	5600	6064	5550	9615	6735	6959	5051	4510	4519
ENSG00000204310:AGPAT1	19	20	20	20	34	17	46	27	35
ENSG00000103710:RASL12	3294	3422	2994	5222	3302	3482	2345	2299	2105
ENSG00000181215:C4orf50	3549	3980	3458	5380	3968	4074	3742	3309	3544
ENSG00000124134:KCNS1	1385	1383	1380	1971	1522	1365	735	597	656
ENSG00000108448:TRIM16L	584	595	599	726	657	689	463	490	428
ENSG00000198796:ALPK2	845	967	981	1112	822	804	870	880	822
ENSG00000184428:TOP1MT	8	1	4	6	4	7	16	11	11
ENSG00000197122:SRC	3832	4149	3997	5616	3971	4299	4117	3946	3987
ENSG00000180113:TDRD6	74	57	82	117	78	82	73	77	82
ENSG00000165506:DNAAF2	8414	8953	8609	11925	8558	8650	11227	10161	10322
ENSG00000122218:COPA	525	553	575	658	426	489	638	864	1055
ENSG00000056586:RC3H2	593	569	540	724	519	592	604	631	674
ENSG00000125850:OVOL2	246	303	258	359	224	253	356	275	343
ENSG00000235718:MFRP	579	641	621	837	618	588	345	339	316
ENSG00000100503:NIN	1409	1530	1314	1848	1419	1353	1744	1437	1513
ENSG00000196365:LONP1	1074	1182	1090	1635	1099	1140	772	745	808
ENSG00000107651:SEC23IP	1261	1389	1373	2034	1530	1581	1540	1435	1468
ENSG00000103275:UBE2I	60	44	49	76	44	69	10	20	11
ENSG00000067798:NAV3	2497	2663	2531	3406	2430	2328	1907	1900	2017
ENSG00000178996:SNX18	1604	1658	1428	2149	1664	1653	914	786	958
ENSG00000014123:UFL1	4973	5164	5058	7456	5341	5358	7363	6749	6520
ENSG00000169807:PRY2	1	0	0	0	0	0	0	1	1
ENSG00000254206:NPIPB11	149	154	159	244	172	186	279	265	256
ENSG00000168530:MYL1	875	920	869	1481	1025	1042	1572	1589	1489
ENSG00000167674:HDGFL2	539	505	484	649	490	377	1565	1717	1547
ENSG00000131653:TRAF7	42	40	39	49	36	26	125	131	114
ENSG00000145041:DCAF1	0	0	0	0	0	1	0	0	0
ENSG00000075089:ACTR6	39	50	38	52	44	48	11	8	5
ENSG00000259288:BUB1B-PAK6	24	20	27	46	37	28	90	62	81
ENSG00000162885:B3GALNT2	247	265	254	439	325	291	240	235	264
ENSG00000163497:FEV	863	939	833	1332	1062	953	1432	1283	1346
ENSG00000175121:WFDC5	2856	3235	2865	3998	3010	3052	1659	1774	1910
ENSG00000197454:OR2L5	2	1	1	0	0	1	1	1	3
ENSG00000162757:C1orf74	1606	1624	1524	2083	1488	1465	1975	1959	1822
ENSG00000152795:HNRNPDL	0	0	0	0	1	0	0	1	0
ENSG00000172782:FADS6	2	5	2	4	3	2	3	4	3
ENSG00000183971:NPW	16	17	13	7	9	14	31	48	25
ENSG00000178690:DYNAP	1447	1575	1428	2099	1561	1566	1756	1891	2006
ENSG00000125124:BBS2	0	0	0	1	0	0	2	2	3
ENSG00000153498:SPACA7	1614	1581	1536	2397	1749	1638	1530	1467	1388
ENSG00000215529:EFCAB8	1167	1291	1316	1678	1235	1231	610	607	578
ENSG00000136270:TBRG4	2656	2871	2670	4467	3109	3097	2468	2329	2405
ENSG00000182979:MTA1	0	0	0	0	1	0	0	1	0
ENSG00000148331:ASB6	30569	34365	28986	52013	39502	39647	24316	22576	25187
ENSG00000253846:PCDHGA10	370	422	401	648	486	470	532	496	487
ENSG00000167822:OR8J3	1501	1687	1535	2524	1821	1650	2103	2038	2057
ENSG00000129173:E2F8	1585	1752	1650	2734	1898	1968	722	711	674
ENSG00000187492:CDHR4	5727	5854	5556	8583	6275	6251	6224	5655	5437
ENSG00000198816:ZNF358	4321	4465	4632	6378	4726	4639	4243	3793	3700
ENSG00000174106:LEMD3	1322	1328	1238	1755	1279	1148	1523	1197	936
ENSG00000167671:UBXN6	3	1	2	2	1	2	2	2	0
ENSG00000167680:SEMA6B	17	23	14	19	15	16	1	8	3
ENSG00000162231:NXF1	1260	1300	1239	1892	1096	1117	1615	1342	1364
ENSG00000257065:AL049844.1	931	941	984	1170	822	856	281	314	273
ENSG00000164885:CDK5	1344	1328	1282	1844	1417	1312	1413	1430	1398
ENSG00000120526:NUDCD1	6047	7070	6165	8696	5980	6630	11489	12487	13903
ENSG00000149658:YTHDF1	710	720	656	820	584	498	1035	1008	1013
ENSG00000183291:SELENOF	0	1	0	0	0	0	2	0	2
ENSG00000073737:DHRS9	2607	2576	2465	2978	2229	2199	2999	2628	2734
ENSG00000137033:IL33	7	14	1	7	4	7	13	18	22
ENSG00000187801:ZFP69B	2750	3022	2868	4429	3309	3115	3054	2737	2868
ENSG00000179304:FAM156B	1070	1080	1021	1269	902	876	1380	1196	1153
ENSG00000116996:ZP4	228	256	202	215	143	164	467	534	510
ENSG00000205502:C2CD4B	265	272	257	350	230	233	182	160	102
ENSG00000144579:CTDSP1	0	0	1	0	0	0	0	0	0
ENSG00000173728:C1orf100	58	72	62	69	52	48	94	111	87
ENSG00000135423:GLS2	3	2	0	0	0	0	0	1	0
ENSG00000185651:UBE2L3	1644	1680	1481	2356	1634	1685	1278	1151	1146
ENSG00000143036:SLC44A3	306	352	260	526	399	394	320	336	353
ENSG00000206172:HBA1	0	0	1	0	0	0	0	0	0
ENSG00000132842:AP3B1	28	34	33	30	7	23	43	29	30
ENSG00000087128:TMPRSS11E	0	0	0	0	0	0	0	0	0
ENSG00000206474:OR10C1	0	2	4	5	4	6	3	5	2
ENSG00000174606:ANGEL2	0	1	0	0	1	0	0	1	0
ENSG00000267179:AC008770.2	343	420	374	533	404	384	363	324	377
ENSG00000241241:KRTAP4-16	270	227	243	294	246	234	1434	1460	1321
ENSG00000118526:TCF21	2	3	5	5	2	0	8	7	12
ENSG00000137691:CFAP300	826	774	743	1229	885	881	652	585	524
ENSG00000110628:SLC22A18	219	175	194	244	198	176	171	131	129
ENSG00000180543:TSPYL5	18	29	29	38	32	34	6	6	10
ENSG00000113749:HRH2	7	3	2	13	10	2	4	6	2
ENSG00000143889:HNRNPLL	81	101	99	134	92	119	43	56	45
ENSG00000162298:SYVN1	1195	1272	1146	1576	1147	1149	1283	1388	1300
ENSG00000175764:TTLL11	104	95	120	140	125	104	83	81	98
ENSG00000141574:SECTM1	17	11	33	30	16	17	10	8	2
ENSG00000081913:PHLPP1	1079	1141	1167	1670	1233	1164	1404	1321	1276
ENSG00000153064:BANK1	3279	3604	3246	4990	3724	3756	4039	3650	4216
ENSG00000161243:FBXO27	1193	1426	1120	1925	1447	1428	1667	1675	1947
ENSG00000166343:MSS51	1	2	2	8	5	2	2	3	0
ENSG00000162643:WDR63	958	1068	1030	1568	1139	1051	1032	854	976
ENSG00000109606:DHX15	7	17	2	7	9	5	25	13	25
ENSG00000164161:HHIP	1009	1093	1035	1505	1214	1081	1964	1925	2130
ENSG00000196072:BLOC1S2	449	509	440	745	580	526	602	635	595
ENSG00000179776:CDH5	1522	1529	1460	1942	1446	1543	1567	1455	1413
ENSG00000105426:PTPRS	0	0	0	0	0	0	2	0	0
ENSG00000204438:GPANK1	146	119	161	183	138	149	120	152	165
ENSG00000269693:AC010422.6	188	165	177	264	238	204	239	235	282
ENSG00000197410:DCHS2	1000	1088	934	1733	1094	1104	962	1026	1059
ENSG00000166226:CCT2	0	0	0	0	0	0	0	0	0
ENSG00000100811:YY1	476	482	439	495	418	435	418	339	339
ENSG00000149635:OCSTAMP	163	233	222	358	242	226	333	371	367
ENSG00000185432:METTL7A	3	0	0	1	2	2	0	0	2
ENSG00000173214:MFSD4B	89	126	84	113	85	89	205	148	215
ENSG00000108963:DPH1	1039	1031	991	1187	914	918	630	576	517
ENSG00000120370:GORAB	613	570	648	986	631	629	275	219	212
ENSG00000023734:STRAP	930	982	914	1214	857	947	849	824	838
ENSG00000124818:OPN5	1632	1659	1680	2422	1766	1876	2323	2424	2552
ENSG00000172497:ACOT12	1175	1139	1040	1409	994	1002	1027	1002	882
ENSG00000182141:ZNF708	0	0	1	0	0	0	1	0	0
ENSG00000123505:AMD1	158	190	171	322	280	254	131	117	135
ENSG00000167815:PRDX2	4	8	4	15	6	7	2	1	4
ENSG00000162882:HAAO	977	1100	993	1575	1150	1163	1145	961	989
ENSG00000177108:ZDHHC22	621	686	658	982	667	636	1290	1082	1063
ENSG00000157654:PALM2AKAP2	742	645	789	1073	707	722	445	459	442
ENSG00000120675:DNAJC15	576	639	634	898	675	586	413	325	380
ENSG00000165417:GTF2A1	3963	4059	4030	5668	4161	4050	4150	3684	3533
ENSG00000171681:ATF7IP	16656	18714	17155	25699	18181	18402	19948	18570	19620
ENSG00000131370:SH3BP5	4621	4885	4475	6824	4844	4822	5637	5065	5317
ENSG00000042781:USH2A	88	116	80	174	94	131	103	103	96
ENSG00000116809:ZBTB17	13	4	4	1	6	1	0	2	2
ENSG00000112306:RPS12	0	6	3	0	8	3	24	17	9
ENSG00000051180:RAD51	35	39	32	57	35	62	5	13	7
ENSG00000168397:ATG4B	3826	3899	3682	6269	4586	4373	3746	3250	2893
ENSG00000125733:TRIP10	1037	1063	1053	1559	1093	1113	743	952	956
ENSG00000285082:AL160272.2	4965	5812	5335	8460	6172	6259	7973	7167	7604
ENSG00000157538:VPS26C	1973	2380	2169	2755	2521	2083	5968	7298	7679
ENSG00000184743:ATL3	384	390	399	592	415	390	262	238	195
ENSG00000022267:FHL1	0	0	0	0	0	0	0	0	0
ENSG00000145919:BOD1	16	11	6	17	15	17	53	60	64
ENSG00000123415:SMUG1	1403	1382	1378	1818	1340	1294	701	674	634
ENSG00000144554:FANCD2	0	0	0	0	0	0	0	0	0
ENSG00000150991:UBC	2313	2345	2343	3381	2493	2266	2879	2707	2557
ENSG00000013306:SLC25A39	0	0	1	0	2	0	0	1	2
ENSG00000182621:PLCB1	0	0	1	0	0	0	1	0	1
ENSG00000169629:RGPD8	0	1	0	0	0	0	0	0	0
ENSG00000138326:RPS24	0	1	0	0	1	0	5	1	4
ENSG00000285458:AC093827.5	0	0	0	0	0	0	3	1	1
ENSG00000111305:GSG1	3164	3260	2949	4903	3413	3480	3781	3548	3580
ENSG00000010379:SLC6A13	1	0	3	2	0	1	0	1	0
ENSG00000119401:TRIM32	0	0	0	0	0	0	0	0	0
ENSG00000170477:KRT4	0	0	0	1	0	0	0	0	0
ENSG00000141179:PCTP	0	0	0	0	0	0	0	0	0
ENSG00000168913:ENHO	0	0	0	0	0	0	0	0	0
ENSG00000035499:DEPDC1B	3	1	3	3	4	5	0	0	0
ENSG00000163435:ELF3	0	0	1	0	0	0	0	0	0
ENSG00000169220:RGS14	0	0	0	0	0	0	0	0	0
ENSG00000108773:KAT2A	0	0	0	1	0	1	3	0	1
ENSG00000027075:PRKCH	10	3	9	6	3	6	0	2	6
ENSG00000235608:NKX1-1	0	0	0	1	0	0	0	0	0
ENSG00000166856:GPR182	0	0	0	1	0	0	2	1	0
ENSG00000103037:SETD6	0	0	0	0	0	0	0	0	0
ENSG00000152454:ZNF256	0	0	0	0	0	0	0	0	0
ENSG00000148219:ASTN2	0	0	0	0	0	0	0	0	2
ENSG00000058404:CAMK2B	0	0	0	0	0	0	0	0	0
ENSG00000072786:STK10	0	0	0	0	0	0	0	0	0
ENSG00000114503:NCBP2	0	0	0	0	0	0	0	0	0
ENSG00000162976:SLC66A3	0	0	0	0	0	0	0	0	0
ENSG00000196476:C20orf96	0	0	0	0	0	0	0	0	0
ENSG00000188340:OR6N2	3	1	1	1	2	1	5	0	3
ENSG00000173264:GPR137	0	0	0	0	0	0	0	0	0
ENSG00000104695:PPP2CB	0	0	0	0	0	0	0	0	2
ENSG00000146049:KAAG1	0	1	1	6	1	8	0	1	1
ENSG00000255974:CYP2A6	0	0	0	0	0	0	0	0	0
ENSG00000185947:ZNF267	0	0	0	0	0	0	0	0	0
ENSG00000111229:ARPC3	0	0	0	0	0	0	0	0	0
ENSG00000105894:PTN	0	0	0	0	0	0	2	0	0
ENSG00000103769:RAB11A	0	0	0	0	0	0	0	0	0
ENSG00000091157:WDR7	0	0	0	0	0	0	0	0	0
ENSG00000185115:NSMCE3	0	0	0	0	0	0	1	0	1
ENSG00000113739:STC2	1	3	1	0	1	0	1	2	0
ENSG00000128829:EIF2AK4	984	1143	914	1982	1324	1394	1395	1255	1493
ENSG00000176531:PHLDB3	1649	1752	1679	2118	1528	1551	1300	1279	1106
ENSG00000172986:GXYLT2	4338	4557	4182	6764	4763	4683	5914	5722	6145
ENSG00000160606:TLCD1	1514	1483	1461	2294	1717	1668	1479	1229	1188
ENSG00000275832:ARHGAP23	855	931	880	1285	992	901	639	597	601
ENSG00000197345:MRPL21	58	59	48	48	62	51	138	133	118
ENSG00000174339:OR2Y1	0	0	0	1	0	2	2	0	1
ENSG00000277531:PNMA8C	11	8	5	11	5	15	17	17	8
ENSG00000179178:TMEM125	309	320	277	448	284	274	307	285	294
ENSG00000114902:SPCS1	844	918	702	1434	938	948	647	616	709
ENSG00000172262:ZNF131	4826	4549	4742	7288	4801	4552	4948	4862	4311
ENSG00000166189:HPS6	1	0	7	6	4	5	0	2	0
ENSG00000011021:CLCN6	5	6	3	2	10	6	70	68	99
ENSG00000073536:NLE1	0	0	0	0	0	0	0	0	0
ENSG00000155252:PI4K2A	2	1	5	3	2	2	6	3	2
ENSG00000213281:NRAS	2	3	7	4	2	4	1	4	1
ENSG00000118156:ZNF541	57	75	61	106	72	85	74	59	68
ENSG00000069943:PIGB	0	0	0	0	0	0	0	0	0
ENSG00000172500:FIBP	18	7	16	52	50	45	32	25	30
ENSG00000205683:DPF3	0	0	0	0	0	0	0	0	0
ENSG00000173327:MAP3K11	0	0	0	0	0	0	0	0	0
ENSG00000151033:LYZL2	8	11	5	26	17	18	13	2	8
ENSG00000166704:ZNF606	28	35	27	55	52	47	17	9	13
ENSG00000175106:TVP23C	27	22	33	34	24	27	15	16	14
ENSG00000198203:SULT1C2	143	156	152	209	172	185	244	230	245
ENSG00000185250:PPIL6	3	3	0	1	1	4	1	2	1
ENSG00000165244:ZNF367	1	0	0	0	0	0	0	1	4
ENSG00000157184:CPT2	2	12	3	7	8	8	3	1	2
ENSG00000198727:MT-CYB	15	19	19	20	16	15	40	32	40
